ID_Usuario;DNI_Usuario;Edad;Género_sucio;Género;Ubicación_sucio;Ubicación;Tipo_Viajero_sucio;Tipo_Viajero;ID_Reserva;Fecha_Reserva;Fecha_Viaje;Antelacion_Reserva_sucio;Antelacion_Reserva;Duracion_Viaje_sucio;Numero_Personas;Tipo_Paquete_sucio;Tipo_Paquete;Costo_Total;Metodo_Pago;Destino_sucio;Destino;Tipo_Alojamiento_sucio;Clase_Vuelo;Actividades_Reservadas_sucio;Actividades_Reser_sucio2;Actividades_Reservadas;Numero_Noches_Estancia_sucio;Numero_Noches_Estancia;Promocion_Aplicada_sucio;Promocion_Aplicada;Fuente_Reserva;Estado_Reserva;Mes_Reserva_sucio;Mes_Reserva;Mes_Viaje_sucio;Mes_Viaje;Estacionalidad;Cancelacion_Reserva_sucio;Cancelacion_reserva;Calificacion_Usuario;Comentarios;Rango_Edad;Gasto_persona;Gasto_duracion
U0608;22690213T;31;Female;Femenino;UK;Reino unido;Turista;Turista;R00608;20/10/2024;26/12/2024;68;67;11;2;Solo vuelo;Vuelo;554,70;PayPal;London;Londres;;Económica;;;;8;10;VERDADERO;Verdadero;Agente de viajes;Pendiente;11;10;10;12;Temporada baja;FALSO;Falso;2;Todo bien;Adultos;277,35;50,43
U0609;70622154X;34;Male;Masculino;India;India;Turista;Turista;R00609;22/07/2024;16/10/2024;5;86;6;4;Vuelo + Hotel;Vuelo + Hotel;142,30;Transferencia bancaria;New York;Nueva York;Airbnb;Económica;;;;6;5;VERDADERO;Verdadero;Agente de viajes;Cancelada;5;7;12;10;Temporada baja;VERDADERO;Verdadero;5;Todo bien;Adultos;35,58;23,72
U0610;50130313L;21;Other;Otro;Germany;Alemania;Turista;Turista;R00610;30/07/2024;12/10/2024;235;74;2;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;19.032,70;Transferencia bancaria;Barcelona;Barcelona;Airbnb;Económica;Excursión en bote;Excursión en bote;Excursión en bote;5;1;VERDADERO;Verdadero;Agente de viajes;Cancelada;8;7;5;10;Temporada alta;VERDADERO;Verdadero;3;No me gustó el servicio;Jovenes Adultos;19.032,70;9.516,35
U0611;86675493Q;28;Other;Otro;Mexico;Méjico;Turista;Turista;R00611;22/02/2024;23/02/2024;119;1;10;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;17.949,80;Transferencia bancaria;Tokyo;Tokio;Hotel;Ejecutiva;Tour en bus;Tour en bus;Tour en bus;9;9;VERDADERO;Verdadero;Agente de viajes;Pendiente;7;2;5;2;Temporada baja;FALSO;Falso;4;Recomendado;Jovenes Adultos;17.949,80;1.794,98
U0612;44782184B;24;Female;Femenino;India;India;Turista;Turista;R00612;24/02/2024;25/06/2024;62;122;6;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;18.234,40;Tarjeta de crédito;London;Londres;Hotel;Ejecutiva;;Desconocido;Desconocido;2;5;VERDADERO;Verdadero;Agente de viajes;Cancelada;8;2;4;6;Temporada alta;VERDADERO;Verdadero;2;No me gustó el servicio;Jovenes Adultos;18.234,40;3.039,07
U0613;35429047P;43;Other;Otro;Australia;Australia;Turista;Turista;R00613;05/11/2024;11/11/2024;70;6;6;1;Vuelo + Hotel;Vuelo + Hotel;245,30;Tarjeta de crédito;Rome;Roma;Hotel;Primera clase;;;;6;5;VERDADERO;Verdadero;Agente de viajes;Pendiente;10;11;1;11;Temporada alta;FALSO;Falso;5;Todo bien;Mediana Edad;245,30;40,88
U0614;86576720M;55;Female;Femenino;Australia;Australia;Turista;Turista;R00614;30/05/2024;14/09/2024;10;107;7;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;18.386,80;Tarjeta de crédito;London;Londres;Hotel;Económica;Excursión en bote;Excursión en bote;Excursión en bote;8;6;FALSO;Falso;App móvil;Cancelada;9;5;3;9;Temporada baja;VERDADERO;Verdadero;1;No me gustó el servicio;Adultos Mayores;9.193,40;2.626,69
U0615;29722871V;36;Male;Masculino;Australia;Australia;Negocios;Negocios;R00615;14/02/2024;27/11/2024;121;287;6;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;6.327,60;PayPal;Tokyo;Tokio;Hotel;Ejecutiva;Tour en bus;Tour en bus;Tour en bus;5;5;FALSO;Falso;Agente de viajes;Pendiente;1;2;4;11;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Adultos;2.109,20;1.054,60
U0616;44591802T;53;Female;Femenino;Australia;Australia;Turista;Turista;R00616;23/07/2024;26/09/2024;40;65;5;4;Solo vuelo;Vuelo;19.553,10;Tarjeta de crédito;Barcelona;Barcelona;;Primera clase;;;;2;4;FALSO;Falso;Agente de viajes;Confirmada;10;7;4;9;Temporada baja;VERDADERO;Verdadero;5;Todo bien;Adultos Mayores;4.888,28;3.910,62
U0617;59810316N;44;Female;Femenino;Mexico;Méjico;Turista;Turista;R00617;02/08/2024;21/10/2024;354;80;10;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;13.600,50;Tarjeta de crédito;Tokyo;Tokio;Hotel;Ejecutiva;Excursión en bote;Excursión en bote;Excursión en bote;8;9;FALSO;Falso;Agente de viajes;Confirmada;2;8;1;10;Temporada alta;VERDADERO;Verdadero;2;No me gustó el servicio;Mediana Edad;4.533,50;1.360,05
U0618;73340155D;21;Female;Femenino;Mexico;Méjico;Turista;Turista;R00618;21/10/2024;25/10/2024;161;4;7;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;4.154,30;PayPal;Cancun;Cancun;Hotel;Económica;Tour en bus;Tour en bus;Tour en bus;9;6;FALSO;Falso;Agente de viajes;Pendiente;2;10;7;10;Temporada alta;VERDADERO;Verdadero;4;Todo bien;Jovenes Adultos;4.154,30;593,47
U0619;96517429E;59;Other;Otro;USA;EEUU;Negocios;Negocios;R00619;26/02/2024;09/03/2024;59;12;1;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;19.852,50;PayPal;Tokyo;Tokio;Hotel;Primera clase;City tour;City tour;Tour en Cuidad;6;0;FALSO;Falso;Agente de viajes;Pendiente;7;2;7;3;Temporada baja;FALSO;Falso;5;Excelente viaje;Adultos Mayores;19.852,50;19.852,50
U0620;31062048L;57;Female;Femenino;Australia;Australia;Turista;Turista;R00620;07/07/2024;19/08/2024;326;43;2;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;6.570,60;Transferencia bancaria;New York;Nueva York;Hotel;Primera clase;City tour;City tour;Tour en Cuidad;7;1;FALSO;Falso;Sitio web;Pendiente;1;7;2;8;Temporada baja;VERDADERO;Verdadero;2;No me gustó el servicio;Adultos Mayores;1.642,65;3.285,30
U0621;20780514Z;25;Male;Masculino;Spain;España;Negocios;Negocios;R00621;08/06/2024;23/12/2024;125;198;9;1;Vuelo + Hotel;Vuelo + Hotel;4.293,90;Tarjeta de crédito;Rome;Roma;Airbnb;Económica;;;;9;8;VERDADERO;Verdadero;Sitio web;Confirmada;5;6;9;12;Temporada alta;FALSO;Falso;2;No me gustó el servicio;Jovenes Adultos;4.293,90;477,10
U0622;78873698M;38;Female;Femenino;UK;Reino unido;Negocios;Negocios;R00622;06/03/2024;15/04/2024;113;40;4;2;Vuelo + Hotel;Vuelo + Hotel;1.142,60;Transferencia bancaria;London;Londres;Resort;Económica;;;;1;3;VERDADERO;Verdadero;Sitio web;Cancelada;4;3;9;4;Temporada alta;FALSO;Falso;2;;Adultos;571,30;285,65
U0623;39839110M;36;Male;Masculino;Germany;Alemania;Turista;Turista;R00623;26/02/2024;20/11/2024;306;268;11;2;Vuelo + Hotel;Vuelo + Hotel;4.925,50;PayPal;New York;Nueva York;Hotel;Primera clase;;;;2;10;FALSO;Falso;Agente de viajes;Cancelada;1;2;10;11;Temporada alta;VERDADERO;Verdadero;2;Todo bien;Adultos;2.462,75;447,77
U0624;88452135T;65;Other;Otro;Australia;Australia;Negocios;Negocios;R00624;09/11/2024;10/11/2024;148;1;8;4;Solo vuelo;Vuelo;14.514,60;Tarjeta de crédito;Barcelona;Barcelona;;Primera clase;;;;5;7;FALSO;Falso;Agente de viajes;Pendiente;3;11;10;11;Temporada baja;FALSO;Falso;2;Todo bien;Adultos Mayores;3.628,65;1.814,33
U0625;10634351W;46;Male;Masculino;Germany;Alemania;Turista;Turista;R00625;04/01/2024;18/07/2024;118;196;2;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;15.614,30;PayPal;Tokyo;Tokio;Hotel;Primera clase;Excursión en bote;Excursión en bote;Excursión en bote;4;1;VERDADERO;Verdadero;Agente de viajes;Cancelada;2;1;2;7;Temporada baja;VERDADERO;Verdadero;1;Problemas con la reserva;Mediana Edad;7.807,15;7.807,15
U0626;67876652H;62;Male;Masculino;Germany;Alemania;Tusirta;Turista;R00626;24/04/2024;24/09/2024;255;153;1;2;Vuelo + Hotel;Vuelo + Hotel;14.441,80;Transferencia bancaria;Rome;Roma;Hotel;Primera clase;;;;1;0;VERDADERO;Verdadero;Sitio web;Cancelada;4;4;4;9;Temporada baja;VERDADERO;Verdadero;2;Todo bien;Adultos Mayores;7.220,90;14.441,80
U0627;33683285S;58;Male;Masculino;UK;Reino unido;Negocios;Negocios;R00627;13/05/2024;17/05/2024;114;4;4;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;14.378,60;Tarjeta de crédito;New York;Nueva York;Hotel;Económica;;Desconocido;Desconocido;2;3;FALSO;Falso;Agente de viajes;Confirmada;6;5;5;5;Temporada baja;FALSO;Falso;2;Problemas con la reserva;Adultos Mayores;4.792,87;3.594,65
U0628;38732492D;26;Other;Otro;Australia;Australia;Negocios;Negocios;R00628;20/04/2024;22/12/2024;306;246;12;2;Vuelo + Hotel;Vuelo + Hotel;4.913,70;PayPal;Cancun;Cancun;Airbnb;Económica;;;;5;11;FALSO;Falso;App móvil;Cancelada;10;4;7;12;Temporada alta;VERDADERO;Verdadero;2;;Jovenes Adultos;2.456,85;409,48
U0629;11033618N;59;Other;Otro;Spain;España;Turista;Turista;R00629;15/04/2024;14/11/2024;274;213;11;2;Solo vuelo;Vuelo;11.692,60;PayPal;New York;Nueva York;;Primera clase;;;;9;10;VERDADERO;Verdadero;Agente de viajes;Confirmada;4;4;2;11;Temporada baja;VERDADERO;Verdadero;4;Recomendado;Adultos Mayores;5.846,30;1.062,96
U0630;70461854C;44;Other;Otro;Australia;Australia;Negocios;Negocios;R00630;12/05/2024;04/06/2024;281;23;14;3;Solo vuelo;Vuelo;538,70;PayPal;London;Londres;;Ejecutiva;;;;4;13;FALSO;Falso;Sitio web;Cancelada;7;5;2;6;Temporada baja;VERDADERO;Verdadero;3;Recomendado;Mediana Edad;179,57;38,48
U0631;70146400B;30;Other;Otro;India;India;Negocios;Negocios;R00631;22/03/2024;11/11/2024;251;234;6;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;9.502,40;Transferencia bancaria;Barcelona;Barcelona;Resort;Económica;City tour;City tour;Tour en Cuidad;3;5;VERDADERO;Verdadero;Agente de viajes;Cancelada;12;3;8;11;Temporada alta;VERDADERO;Verdadero;3;No me gustó el servicio;Adultos;9.502,40;1.583,73
U0632;65065958Q;45;Male;Masculino;Germany;Alemania;Turista;Turista;R00632;04/02/2024;16/10/2024;22;255;5;1;Solo vuelo;Vuelo;18.904,80;Tarjeta de crédito;Tokyo;Tokio;;Económica;;;;1;4;FALSO;Falso;Sitio web;Pendiente;10;2;10;10;Temporada baja;FALSO;Falso;2;Todo bien;Mediana Edad;18.904,80;3.780,96
U0633;39905763G;54;Female;Femenino;Spain;España;Turista;Turista;R00633;11/11/2024;30/11/2024;76;19;8;3;Vuelo + Hotel;Vuelo + Hotel;11.523,30;Tarjeta de crédito;New York;Nueva York;Resort;Económica;;;;6;7;FALSO;Falso;Sitio web;Pendiente;4;11;8;11;Temporada baja;FALSO;Falso;5;Excelente viaje;Adultos Mayores;3.841,10;1.440,41
U0634;92087200F;20;Male;Masculino;Germany;Alemania;Turista;Turista;R00634;01/06/2024;09/08/2024;97;69;12;4;Vuelo + Hotel;Vuelo + Hotel;5.859,40;PayPal;New York;Nueva York;Hotel;Primera clase;;;;9;11;VERDADERO;Verdadero;App móvil;Pendiente;5;6;8;8;Temporada baja;FALSO;Falso;3;No me gustó el servicio;Jovenes Adultos;1.464,85;488,28
U0635;32526507E;63;Other;Otro;USA;EEUU;Turista;Turista;R00635;07/07/2024;08/08/2024;315;32;2;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;9.782,60;Tarjeta de crédito;Paris;Paris;Airbnb;Ejecutiva;City tour;City tour;Tour en Cuidad;5;1;VERDADERO;Verdadero;Sitio web;Pendiente;11;7;6;8;Temporada alta;FALSO;Falso;5;Excelente viaje;Adultos Mayores;4.891,30;4.891,30
U0636;75055145G;56;Female;Femenino;Mexico;Méjico;Turista;Turista;R00636;06/04/2024;17/07/2024;315;102;5;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;2.293,10;Transferencia bancaria;Rome;Roma;Resort;Económica;;Desconocido;Desconocido;4;4;VERDADERO;Verdadero;App móvil;Pendiente;5;4;12;7;Temporada alta;VERDADERO;Verdadero;5;Recomendado;Adultos Mayores;573,28;458,62
U0637;78433856S;43;Female;Femenino;Mexico;Méjico;Turista;Turista;R00637;24/05/2024;13/07/2024;96;50;1;3;Vuelo + Hotel;Vuelo + Hotel;16.182,90;Transferencia bancaria;New York;Nueva York;Airbnb;Ejecutiva;;;;3;0;FALSO;Falso;Agente de viajes;Pendiente;5;5;6;7;Temporada baja;VERDADERO;Verdadero;2;Problemas con la reserva;Mediana Edad;5.394,30;16.182,90
U0638;77699156G;54;Female;Femenino;Germany;Alemania;Turista;Turista;R00638;03/06/2024;26/06/2024;262;23;7;4;Vuelo + Hotel;Vuelo + Hotel;3.773,10;PayPal;New York;Nueva York;Airbnb;Económica;;;;1;6;FALSO;Falso;App móvil;Cancelada;1;6;9;6;Temporada alta;FALSO;Falso;5;Recomendado;Adultos Mayores;943,28;539,01
U0639;95431700P;33;Female;Femenino;Australia;Australia;Negocios;Negocios;R00639;08/08/2024;14/11/2024;73;98;11;1;Solo vuelo;Vuelo;9.747,90;PayPal;New York;Nueva York;;Económica;;;;9;10;FALSO;Falso;Sitio web;Pendiente;6;8;5;11;Temporada alta;VERDADERO;Verdadero;2;Todo bien;Adultos;9.747,90;886,17
U0640;24367577C;45;Female;Femenino;USA;EEUU;Tusirta;Turista;R00640;27/04/2024;29/06/2024;251;63;5;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;6.023,60;PayPal;Paris;Paris;Hotel;Económica;;Desconocido;Desconocido;8;4;FALSO;Falso;Agente de viajes;Cancelada;3;4;2;6;Temporada baja;VERDADERO;Verdadero;2;No me gustó el servicio;Mediana Edad;3.011,80;1.204,72
U0641;41923498H;18;Other;Otro;USA;EEUU;Turista;Turista;R00641;06/05/2024;17/07/2024;356;72;1;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;12.499,20;Tarjeta de crédito;Paris;Paris;Hotel;Ejecutiva;Tour en bus;Tour en bus;Tour en bus;1;0;FALSO;Falso;App móvil;Cancelada;4;5;11;7;Temporada baja;VERDADERO;Verdadero;4;Recomendado;Jovenes Adultos;3.124,80;12.499,20
U0642;50758390N;59;Female;Femenino;UK;Reino unido;Turista;Turista;R00642;29/06/2024;27/12/2024;341;181;6;3;Solo vuelo;Vuelo;6.255,60;PayPal;New York;Nueva York;;Económica;;;;5;5;FALSO;Falso;App móvil;Cancelada;2;6;5;12;Temporada baja;VERDADERO;Verdadero;5;Todo bien;Adultos Mayores;2.085,20;1.042,60
U0643;62113728C;65;Male;Masculino;Australia;Australia;Tusirta;Turista;R00643;20/03/2024;23/08/2024;137;156;4;3;Solo vuelo;Vuelo;15.923,50;Tarjeta de crédito;New York;Nueva York;;Ejecutiva;;;;8;3;FALSO;Falso;Sitio web;Confirmada;10;3;7;8;Temporada baja;VERDADERO;Verdadero;2;Problemas con la reserva;Adultos Mayores;5.307,83;3.980,88
U0644;34556157Z;51;Female;Femenino;Mexico;Méjico;Turista;Turista;R00644;22/05/2024;06/09/2024;202;107;13;4;Vuelo + Hotel;Vuelo + Hotel;1.932,20;PayPal;Paris;Paris;Airbnb;Económica;;;;9;12;FALSO;Falso;Agente de viajes;Pendiente;2;5;6;9;Temporada alta;FALSO;Falso;4;Todo bien;Adultos Mayores;483,05;148,63
U0645;12330799Q;41;Female;Femenino;UK;Reino unido;Tusirta;Turista;R00645;01/02/2024;07/05/2024;250;96;14;2;Vuelo + Hotel;Vuelo + Hotel;7.924,20;Tarjeta de crédito;Paris;Paris;Airbnb;Económica;;;;5;13;FALSO;Falso;App móvil;Cancelada;10;2;1;5;Temporada alta;FALSO;Falso;1;No me gustó el servicio;Mediana Edad;3.962,10;566,01
U0646;49761365Z;57;Male;Masculino;India;India;Turista;Turista;R00646;09/04/2024;02/12/2024;31;237;13;3;Solo vuelo;Vuelo;15.059,80;Transferencia bancaria;Rome;Roma;;Ejecutiva;;;;4;12;VERDADERO;Verdadero;Sitio web;Pendiente;10;4;8;12;Temporada baja;FALSO;Falso;5;Todo bien;Adultos Mayores;5.019,93;1.158,45
U0647;36142099Z;63;Other;Otro;USA;EEUU;Turista;Turista;R00647;18/04/2024;25/11/2024;39;221;3;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;3.046,40;PayPal;Paris;Paris;Resort;Económica;;Desconocido;Desconocido;5;2;VERDADERO;Verdadero;Agente de viajes;Cancelada;10;4;7;11;Temporada baja;FALSO;Falso;4;Recomendado;Adultos Mayores;1.015,47;1.015,47
U0648;59219305D;46;Female;Femenino;Australia;Australia;Turista;Turista;R00648;05/06/2024;25/09/2024;360;112;2;2;Solo vuelo;Vuelo;2.592,80;Tarjeta de crédito;New York;Nueva York;;Económica;;;;9;1;VERDADERO;Verdadero;Agente de viajes;Cancelada;7;6;7;9;Temporada alta;VERDADERO;Verdadero;4;Recomendado;Mediana Edad;1.296,40;1.296,40
U0649;15708134P;39;Female;Femenino;India;India;Turista;Turista;R00649;11/01/2024;22/04/2024;98;102;11;4;Vuelo + Hotel;Vuelo + Hotel;19.261,60;Tarjeta de crédito;Paris;Paris;Resort;Económica;;;;5;10;FALSO;Falso;Agente de viajes;Pendiente;8;1;6;4;Temporada baja;FALSO;Falso;3;No me gustó el servicio;Adultos;4.815,40;1.751,05
U0650;87744533Q;51;Other;Otro;Australia;Australia;Negocios;Negocios;R00650;03/05/2024;28/12/2024;359;239;9;2;Solo vuelo;Vuelo;18.639,70;Transferencia bancaria;New York;Nueva York;;Económica;;;;2;8;FALSO;Falso;Agente de viajes;Pendiente;3;5;5;12;Temporada alta;FALSO;Falso;1;No me gustó el servicio;Adultos Mayores;9.319,85;2.071,08
U0651;88546952B;32;Other;Otro;Australia;Australia;Tusirta;Turista;R00651;02/06/2024;30/06/2024;143;28;8;4;Solo vuelo;Vuelo;3.254,30;Transferencia bancaria;Cancun;Cancun;;Económica;;;;4;7;FALSO;Falso;Agente de viajes;Confirmada;9;6;12;6;Temporada baja;FALSO;Falso;1;No me gustó el servicio;Adultos;813,58;406,79
U0652;70925152Y;51;Male;Masculino;Australia;Australia;Tusirta;Turista;R00652;20/02/2024;25/02/2024;298;5;3;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;13.842,60;PayPal;Paris;Paris;Resort;Primera clase;Tour en bus;Tour en bus;Tour en bus;1;2;VERDADERO;Verdadero;Agente de viajes;Confirmada;3;2;2;2;Temporada alta;FALSO;Falso;2;Problemas con la reserva;Adultos Mayores;4.614,20;4.614,20
U0653;22207384X;50;Female;Femenino;India;India;Turista;Turista;R00653;24/09/2024;25/12/2024;38;92;9;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;9.965,30;Transferencia bancaria;New York;Nueva York;Hotel;Ejecutiva;City tour;City tour;Tour en Cuidad;9;8;FALSO;Falso;Sitio web;Confirmada;11;9;4;12;Temporada baja;FALSO;Falso;4;Todo bien;Adultos Mayores;9.965,30;1.107,26
U0654;40704953J;56;Other;Otro;Australia;Australia;Turista;Turista;R00654;30/08/2024;01/12/2024;140;93;10;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;12.285,70;PayPal;London;Londres;Resort;Primera clase;Tour en bus;Tour en bus;Tour en bus;2;9;FALSO;Falso;Sitio web;Pendiente;4;8;5;12;Temporada baja;FALSO;Falso;1;Problemas con la reserva;Adultos Mayores;6.142,85;1.228,57
U0655;11978951E;50;Other;Otro;Spain;España;Turista;Turista;R00655;04/07/2024;03/10/2024;150;91;12;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;8.546,70;PayPal;London;Londres;Resort;Ejecutiva;;Desconocido;Desconocido;7;11;VERDADERO;Verdadero;App móvil;Cancelada;8;7;9;10;Temporada alta;VERDADERO;Verdadero;5;;Adultos Mayores;4.273,35;712,23
U0656;53435074W;52;Male;Masculino;Australia;Australia;Negocios;Negocios;R00656;24/05/2024;13/12/2024;198;203;4;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;3.179,10;PayPal;New York;Nueva York;Hotel;Económica;City tour;City tour;Tour en Cuidad;5;3;FALSO;Falso;Agente de viajes;Cancelada;7;5;7;12;Temporada alta;FALSO;Falso;2;No me gustó el servicio;Adultos Mayores;3.179,10;794,78
U0657;65766679L;46;Male;Masculino;USA;EEUU;Negocios;Negocios;R00657;20/01/2024;23/10/2024;73;277;4;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;4.321,10;Transferencia bancaria;Barcelona;Barcelona;Hotel;Económica;Tour en bus;Tour en bus;Tour en bus;9;3;VERDADERO;Verdadero;App móvil;Cancelada;10;1;1;10;Temporada alta;FALSO;Falso;1;;Mediana Edad;4.321,10;1.080,28
U0658;14534958Q;28;Other;Otro;Germany;Alemania;Negocios;Negocios;R00658;06/09/2024;27/11/2024;204;82;5;4;Solo vuelo;Vuelo;12.011,50;Tarjeta de crédito;Rome;Roma;;Económica;;;;2;4;VERDADERO;Verdadero;App móvil;Confirmada;4;9;9;11;Temporada alta;VERDADERO;Verdadero;3;Problemas con la reserva;Jovenes Adultos;3.002,88;2.402,30
U0659;80200608E;25;Female;Femenino;Australia;Australia;Turista;Turista;R00659;30/07/2024;12/10/2024;103;74;2;4;Solo vuelo;Vuelo;16.480,50;Transferencia bancaria;New York;Nueva York;;Ejecutiva;;;;9;1;FALSO;Falso;Agente de viajes;Confirmada;1;7;11;10;Temporada baja;VERDADERO;Verdadero;3;Problemas con la reserva;Jovenes Adultos;4.120,13;8.240,25
U0660;26972108P;63;Female;Femenino;Germany;Alemania;Turista;Turista;R00660;15/10/2024;22/10/2024;194;7;6;4;Vuelo + Hotel;Vuelo + Hotel;8.758,40;PayPal;Rome;Roma;Airbnb;Económica;;;;8;5;VERDADERO;Verdadero;Sitio web;Pendiente;9;10;4;10;Temporada baja;VERDADERO;Verdadero;3;Problemas con la reserva;Adultos Mayores;2.189,60;1.459,73
U0661;98232558H;20;Other;Otro;Australia;Australia;Negocios;Negocios;R00661;03/06/2024;19/09/2024;102;108;9;2;Vuelo + Hotel;Vuelo + Hotel;11.951,40;Tarjeta de crédito;Rome;Roma;Hotel;Ejecutiva;;;;3;8;FALSO;Falso;Sitio web;Confirmada;3;6;5;9;Temporada alta;VERDADERO;Verdadero;2;Problemas con la reserva;Jovenes Adultos;5.975,70;1.327,93
U0662;17948013D;52;Male;Masculino;UK;Reino unido;Turista;Turista;R00662;12/06/2024;25/11/2024;148;166;9;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;17.109,70;PayPal;Tokyo;Tokio;Airbnb;Económica;Tour en bus;Tour en bus;Tour en bus;9;8;FALSO;Falso;Sitio web;Pendiente;7;6;10;11;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Adultos Mayores;17.109,70;1.901,08
U0663;55085968W;38;Female;Femenino;Mexico;Méjico;Turista;Turista;R00663;01/08/2024;07/08/2024;291;6;1;4;Vuelo + Hotel;Vuelo + Hotel;17.290,20;Transferencia bancaria;Barcelona;Barcelona;Airbnb;Económica;;;;7;0;FALSO;Falso;Sitio web;Pendiente;10;8;11;8;Temporada baja;VERDADERO;Verdadero;2;No me gustó el servicio;Adultos;4.322,55;17.290,20
U0664;12005801P;47;Other;Otro;UK;Reino unido;Negocios;Negocios;R00664;15/05/2024;29/06/2024;39;45;12;4;Solo vuelo;Vuelo;2.264,20;PayPal;Barcelona;Barcelona;;Primera clase;;;;6;11;VERDADERO;Verdadero;Agente de viajes;Pendiente;4;5;9;6;Temporada alta;VERDADERO;Verdadero;4;Todo bien;Mediana Edad;566,05;188,68
U0665;88323324N;46;Other;Otro;Australia;Australia;Turista;Turista;R00665;22/03/2024;19/12/2024;91;272;5;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;16.746,80;Tarjeta de crédito;New York;Nueva York;Resort;Primera clase;Excursión en bote;Excursión en bote;Excursión en bote;3;4;VERDADERO;Verdadero;Sitio web;Cancelada;6;3;10;12;Temporada alta;FALSO;Falso;4;Recomendado;Mediana Edad;4.186,70;3.349,36
U0666;32697179B;18;Female;Femenino;UK;Reino unido;Turista;Turista;R00666;19/03/2024;31/12/2024;288;287;6;3;Vuelo + Hotel;Vuelo + Hotel;9.058,70;Tarjeta de crédito;Paris;Paris;Airbnb;Ejecutiva;;;;3;5;FALSO;Falso;Sitio web;Cancelada;12;3;2;12;Temporada alta;VERDADERO;Verdadero;2;Problemas con la reserva;Jovenes Adultos;3.019,57;1.509,78
U0667;68808812B;32;Other;Otro;Spain;España;Negocios;Negocios;R00667;15/02/2024;30/11/2024;34;289;14;1;Vuelo + Hotel;Vuelo + Hotel;12.737,10;Tarjeta de crédito;Rome;Roma;Hotel;Económica;;;;1;13;VERDADERO;Verdadero;App móvil;Cancelada;3;2;12;11;Temporada alta;VERDADERO;Verdadero;2;No me gustó el servicio;Adultos;12.737,10;909,79
U0668;59009189K;20;Female;Femenino;Germany;Alemania;Turista;Turista;R00668;17/05/2024;11/06/2024;77;25;5;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;12.840,80;Transferencia bancaria;New York;Nueva York;Hotel;Económica;;Desconocido;Desconocido;7;4;FALSO;Falso;Agente de viajes;Cancelada;10;5;9;6;Temporada baja;VERDADERO;Verdadero;5;;Jovenes Adultos;3.210,20;2.568,16
U0669;91187233F;39;Male;Masculino;Australia;Australia;Turista;Turista;R00669;06/02/2024;27/11/2024;170;295;12;4;Solo vuelo;Vuelo;3.505,20;Tarjeta de crédito;Paris;Paris;;Ejecutiva;;;;9;11;VERDADERO;Verdadero;Sitio web;Cancelada;2;2;8;11;Temporada baja;VERDADERO;Verdadero;2;No me gustó el servicio;Adultos;876,30;292,10
U0670;14871338K;54;Male;Masculino;USA;EEUU;Negocios;Negocios;R00670;15/04/2024;29/04/2024;214;14;11;1;Vuelo + Hotel;Vuelo + Hotel;3.162,10;Transferencia bancaria;New York;Nueva York;Hotel;Primera clase;;;;8;10;VERDADERO;Verdadero;App móvil;Cancelada;8;4;1;4;Temporada baja;VERDADERO;Verdadero;4;Problemas con la reserva;Adultos Mayores;3.162,10;287,46
U0671;30395814A;53;Other;Otro;USA;EEUU;Turista;Turista;R00671;21/04/2024;16/10/2024;215;178;1;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;6.801,10;PayPal;Rome;Roma;Resort;Primera clase;;Desconocido;Desconocido;1;0;FALSO;Falso;App móvil;Cancelada;10;4;1;10;Temporada alta;FALSO;Falso;3;;Adultos Mayores;2.267,03;6.801,10
